cycle,week_end,tech_canonical_name,company_slug,net_total,cumulative_net_total,gross_positive,n_contributions,n_donors
2024,2023-05-21,apple,apple,22802,192341,22802,53,39
2024,2023-05-28,apple,apple,12738,205079,12738,43,35
2024,2023-06-04,apple,apple,18430,223509,18430,49,34
2024,2023-06-11,apple,apple,17679,241188,17679,33,31
2024,2023-06-18,apple,apple,12788,253976,12788,43,35
2024,2023-06-25,apple,apple,7592,261568,7792,44,40
2024,2023-07-02,apple,apple,19378,280946,19378,52,45
2024,2023-07-09,apple,apple,19191,300137,19191,55,45
2024,2023-07-16,apple,apple,4933,305070,4933,47,40
2024,2023-07-23,apple,apple,12735,317805,12735,68,53
2024,2023-07-30,apple,apple,9916,327721,9916,56,51
2024,2023-08-06,apple,apple,3783,331504,3783,54,46
2024,2023-08-13,apple,apple,4684,336188,4684,51,41
2024,2023-08-20,apple,apple,6507,342695,6507,64,57
2024,2023-08-27,apple,apple,8821,351516,8821,74,63
2024,2023-09-03,apple,apple,8369,359885,8629,65,54
2024,2023-09-10,apple,apple,3944,363829,3944,63,53
2024,2023-09-17,apple,apple,20132,383961,20132,73,60
2024,2023-09-24,apple,apple,6480,390441,6480,78,64
2024,2023-10-01,apple,apple,37756,428197,37756,90,72
2024,2023-10-08,apple,apple,5035,433232,5035,70,57
2024,2023-10-15,apple,apple,7801,441033,7801,72,55
2024,2023-10-22,apple,apple,4833,445866,4833,84,68
2024,2023-10-29,apple,apple,14374,460240,14374,85,68
2024,2023-11-05,apple,apple,14341,474581,14341,104,81
2024,2023-11-12,apple,apple,11698,486279,11698,109,80
2024,2023-11-19,apple,apple,9918,496197,9984,100,74
2024,2023-11-26,apple,apple,17645,513842,17645,83,65
2024,2023-12-03,apple,apple,11760,525602,11760,107,85
2024,2023-12-10,apple,apple,10815,536417,10815,115,83
2024,2023-12-17,apple,apple,14390,550807,14390,103,74
2024,2023-12-24,apple,apple,12138,562945,12138,110,82
2024,2023-12-31,apple,apple,26396,589341,26396,124,92
2024,2024-01-07,apple,apple,11097,600438,11097,60,47
2024,2024-01-14,apple,apple,34943,635381,35073,69,47
2024,2024-01-21,apple,apple,29881,665262,29881,76,52
2024,2024-01-28,apple,apple,7173,672435,7173,57,41
2024,2024-02-04,apple,apple,26889,699324,28889,86,61
2024,2024-02-11,apple,apple,14361,713685,14361,69,57
2024,2024-02-18,apple,apple,15770,729455,16220,75,58
2024,2024-02-25,apple,apple,14813,744268,14813,63,53
2024,2024-03-03,apple,apple,21785,766053,21785,105,77
2024,2024-03-10,apple,apple,48051,814104,51851,132,86
2024,2024-03-17,apple,apple,27963,842067,31398,81,60
2024,2024-03-24,apple,apple,31016,873083,31016,101,62
2024,2024-03-31,apple,apple,56311,929394,63011,124,80
2024,2024-04-07,apple,apple,23647,953041,23647,79,56
2024,2024-04-14,apple,apple,10892,963933,10892,69,51
2024,2024-04-21,apple,apple,10376,974309,10376,84,57
2024,2024-04-28,apple,apple,23760,998069,27060,103,60
2024,2024-05-05,apple,apple,67993,1066062,67993,99,81
2024,2024-05-12,apple,apple,15803,1081865,15803,83,67
2024,2024-05-19,apple,apple,39372,1121237,39372,105,68
2024,2024-05-26,apple,apple,31683,1152920,31683,99,76
2024,2024-06-02,apple,apple,45912,1198832,45912,160,133
2024,2024-06-09,apple,apple,33681,1232513,33681,106,95
2024,2024-06-16,apple,apple,21073,1253586,21073,81,64
2024,2024-06-23,apple,apple,68077,1321663,68077,137,94
2024,2024-06-30,apple,apple,65705,1387368,65755,217,156
2024,2024-07-07,apple,apple,43489,1430857,43605,166,119
2024,2024-07-14,apple,apple,39626,1470483,39626,152,114
2024,2024-07-21,apple,apple,176442,1646925,181167,382,283
2024,2024-07-28,apple,apple,321384,1968309,333484,625,448
2024,2024-08-04,apple,apple,96614,2064923,96614,396,271
2024,2024-08-11,apple,apple,220167,2285090,223467,473,321
2024,2024-08-18,apple,apple,61960,2347050,61960,308,228
2024,2024-08-25,apple,apple,183158,2530208,183158,559,411
2024,2024-09-01,apple,apple,145608,2675816,145608,436,318
2024,2024-09-08,apple,apple,62834,2738650,62834,408,301
2024,2024-09-15,apple,apple,202073,2940723,202073,774,562
2024,2024-09-22,apple,apple,329352,3270075,329352,517,399
2024,2024-09-29,apple,apple,140235,3410310,140235,583,426
2024,2024-10-06,apple,apple,187403,3597713,187403,750,505
2024,2024-10-13,apple,apple,119548,3717261,119548,669,477
2024,2024-10-20,apple,apple,236308,3953569,236308,932,616
2024,2024-10-27,apple,apple,203751,4157320,203751,1040,644
2024,2024-11-03,apple,apple,159781,4317101,159781,1169,716
2024,2024-11-10,apple,apple,66442,4383543,66442,461,303
2024,2024-11-17,apple,apple,7256,4390799,7516,87,67
2024,2024-11-24,apple,apple,5685,4396484,5685,93,76
2024,2024-12-01,apple,apple,2863,4399347,2863,68,66
2024,2024-12-08,apple,apple,6854,4406201,6854,121,101
2024,2024-12-15,apple,apple,1779,4407980,1805,59,49
2024,2024-12-22,apple,apple,3234,4411214,3255,67,59
2024,2024-12-29,apple,apple,3749,4414963,3749,50,47
2024,2025-01-05,apple,apple,2093,4417056,2093,15,14
2024,2023-06-18,benchmark,benchmark,1000000,1000000,1000000,1,1
2024,2024-10-06,benchmark,benchmark,4300,1004300,4300,2,1
2024,2024-10-20,benchmark,benchmark,8200,1012500,8200,1,1
2024,2023-01-08,coinbase,coinbase,527,527,527,3,2
2024,2023-01-29,coinbase,coinbase,5700,6227,5700,2,2
2024,2023-02-05,coinbase,coinbase,10000,16227,10000,1,1
2024,2023-02-12,coinbase,coinbase,3327,19554,3327,2,2
2024,2023-02-19,coinbase,coinbase,19000,38554,19000,6,4
2024,2023-02-26,coinbase,coinbase,1000,39554,1000,1,1
2024,2023-03-12,coinbase,coinbase,27,39581,27,1,1
2024,2023-03-26,coinbase,coinbase,1200,40781,1200,1,1
2024,2023-04-02,coinbase,coinbase,11100,51881,11100,5,2
2024,2023-04-09,coinbase,coinbase,27,51908,27,1,1
2024,2023-04-23,coinbase,coinbase,100,52008,100,1,1
2024,2023-05-07,coinbase,coinbase,100,52108,100,1,1
2024,2023-05-14,coinbase,coinbase,267,52375,267,2,2
2024,2023-05-21,coinbase,coinbase,7950,60325,7950,5,4
2024,2023-05-28,coinbase,coinbase,1260,61585,1260,2,2
2024,2023-06-04,coinbase,coinbase,26650,88235,26650,9,6
2024,2023-06-11,coinbase,coinbase,4327,92562,4327,3,3
2024,2023-06-18,coinbase,coinbase,11150,103712,14450,6,4
2024,2023-06-25,coinbase,coinbase,850,104562,850,3,2
2024,2023-07-02,coinbase,coinbase,10216,114778,10216,5,4
2024,2023-07-09,coinbase,coinbase,27,114805,27,1,1
2024,2023-07-23,coinbase,coinbase,30070,144875,43270,14,5
2024,2023-07-30,coinbase,coinbase,7100,151975,7100,3,2
2024,2023-08-06,coinbase,coinbase,-270,151705,0,1,1
2024,2023-08-13,coinbase,coinbase,527,152232,527,2,2
2024,2023-08-27,coinbase,coinbase,39193,191425,39193,13,8
2024,2023-09-03,coinbase,coinbase,59400,250825,59400,14,1
2024,2023-09-10,coinbase,coinbase,2527,253352,5827,4,3
2024,2023-09-17,coinbase,coinbase,1000000,1253352,1003300,3,2
2024,2023-09-24,coinbase,coinbase,8300,1261652,8300,1,1
2024,2023-10-01,coinbase,coinbase,48100,1309752,54700,15,6
2024,2023-10-08,coinbase,coinbase,3327,1313079,3327,2,2
2024,2023-10-15,coinbase,coinbase,3300,1316379,3300,1,1
2024,2023-10-22,coinbase,coinbase,9900,1326279,9900,3,3
2024,2023-11-12,coinbase,coinbase,3327,1329606,3327,2,2
2024,2023-12-03,coinbase,coinbase,3300,1332906,3300,1,1
2024,2023-12-10,coinbase,coinbase,15977,1348883,15977,5,4
2024,2023-12-17,coinbase,coinbase,2800,1351683,6100,4,3
2024,2023-12-24,coinbase,coinbase,16600,1368283,16600,6,6
2024,2024-01-07,coinbase,coinbase,10900,1379183,10900,3,3
2024,2024-01-14,coinbase,coinbase,27,1379210,27,1,1
2024,2024-01-21,coinbase,coinbase,8600,1387810,8600,3,2
2024,2024-01-28,coinbase,coinbase,500,1388310,500,1,1
2024,2024-02-04,coinbase,coinbase,500,1388810,500,1,1
2024,2024-02-11,coinbase,coinbase,8127,1396937,8127,5,5
2024,2024-02-18,coinbase,coinbase,9900,1406837,9900,3,2
2024,2024-02-25,coinbase,coinbase,4331,1411168,4331,4,4
2024,2024-03-03,coinbase,coinbase,16254,1427422,16254,8,6
2024,2024-03-10,coinbase,coinbase,27,1427449,27,1,1
2024,2024-03-17,coinbase,coinbase,15950,1443399,15950,6,3
2024,2024-03-31,coinbase,coinbase,3300,1446699,3300,1,1
2024,2024-04-07,coinbase,coinbase,24900,1471599,24900,7,1
2024,2024-04-14,coinbase,coinbase,9327,1480926,9327,4,3
2024,2024-04-21,coinbase,coinbase,25,1480951,3325,3,2
2024,2024-04-28,coinbase,coinbase,25,1480976,25,1,1
2024,2024-05-05,coinbase,coinbase,25,1481001,25,1,1
2024,2024-05-12,coinbase,coinbase,927,1481928,927,3,3
2024,2024-05-19,coinbase,coinbase,1052,1482980,1052,2,2
2024,2024-05-26,coinbase,coinbase,1425,1484405,1425,4,4
2024,2024-06-02,coinbase,coinbase,4107,1488512,4107,6,6
2024,2024-06-09,coinbase,coinbase,4327,1492839,4327,3,3
2024,2024-06-16,coinbase,coinbase,20825,1513664,20825,8,4
2024,2024-06-23,coinbase,coinbase,1575,1515239,1575,5,5
2024,2024-06-30,coinbase,coinbase,117900,1633139,117900,29,13
2024,2024-07-07,coinbase,coinbase,5000,1638139,5000,1,1
2024,2024-07-14,coinbase,coinbase,141,1638280,141,3,2
2024,2024-07-21,coinbase,coinbase,7010,1645290,7010,12,10
2024,2024-07-28,coinbase,coinbase,19096,1664386,19096,15,14
2024,2024-08-04,coinbase,coinbase,21675,1686061,21675,14,8
2024,2024-08-11,coinbase,coinbase,84994,1771055,85494,32,10
2024,2024-08-18,coinbase,coinbase,3695,1774750,3695,4,4
2024,2024-08-25,coinbase,coinbase,24154,1798904,24154,18,12
2024,2024-09-01,coinbase,coinbase,189047,1987951,189047,8,7
2024,2024-09-08,coinbase,coinbase,10323,1998274,10323,8,8
2024,2024-09-15,coinbase,coinbase,11402,2009676,11402,12,9
2024,2024-09-22,coinbase,coinbase,17150,2026826,17150,8,4
2024,2024-09-29,coinbase,coinbase,65649,2092475,65649,18,9
2024,2024-10-06,coinbase,coinbase,90649,2183124,90649,27,11
2024,2024-10-13,coinbase,coinbase,26787,2209911,26787,13,9
2024,2024-10-20,coinbase,coinbase,6390,2216301,6390,9,8
2024,2024-10-27,coinbase,coinbase,15434,2231735,15434,12,10
2024,2024-11-03,coinbase,coinbase,13344,2245079,23344,18,10
2024,2024-11-10,coinbase,coinbase,3605,2248684,3605,5,4
2024,2024-11-17,coinbase,coinbase,48,2248732,398,3,2
2024,2024-12-01,coinbase,coinbase,679,2249411,679,1,1
2024,2024-12-08,coinbase,coinbase,100,2249511,100,1,1
2024,2024-12-15,coinbase,coinbase,2500,2252011,2500,1,1
2024,2023-11-26,coreweave,coreweave,2000,2000,2000,1,1
2024,2024-01-14,coreweave,coreweave,500,2500,500,1,1
2024,2024-05-12,coreweave,coreweave,1000,3500,1000,1,1
2024,2024-06-16,coreweave,coreweave,1000,4500,1000,1,1
2024,2024-07-28,coreweave,coreweave,3500,8000,3500,2,2
2024,2024-08-25,coreweave,coreweave,1000,9000,1000,1,1
2024,2024-09-15,coreweave,coreweave,1250,10250,1250,2,2
2024,2024-09-29,coreweave,coreweave,1000,11250,1000,1,1
2024,2024-10-13,coreweave,coreweave,47,11297,47,1,1
2024,2024-10-20,coreweave,coreweave,47,11344,47,1,1
2024,2024-10-27,coreweave,coreweave,2047,13391,2047,3,3
2024,2024-08-18,dell,dell,114,114,114,2,1
2024,2024-09-29,dell,dell,114,228,114,2,1
2024,2023-01-15,ebay,ebay,2563,2563,2563,38,38
2024,2023-01-29,ebay,ebay,2563,5126,2563,38,38
2024,2023-02-12,ebay,ebay,2563,7689,2563,38,38
2024,2023-02-26,ebay,ebay,2488,10177,2488,37,37
2024,2023-03-12,ebay,ebay,2488,12665,2488,37,37
2024,2023-04-02,ebay,ebay,2488,15153,2488,37,37
2024,2023-04-09,ebay,ebay,2488,17641,2488,37,37
2024,2023-04-23,ebay,ebay,2988,20629,2988,38,38
2024,2023-05-07,ebay,ebay,2488,23117,2488,37,37
2024,2023-05-21,ebay,ebay,2388,25505,2488,38,37
2024,2023-06-04,ebay,ebay,368,25873,368,2,2
2024,2023-06-11,ebay,ebay,3714,29587,3714,42,38
2024,2023-06-18,ebay,ebay,2438,32025,2438,36,36
2024,2023-07-02,ebay,ebay,2438,34463,2438,36,36
2024,2023-07-23,ebay,ebay,2573,37036,2573,48,48
2024,2023-07-30,ebay,ebay,2603,39639,2603,50,50
2024,2023-08-20,ebay,ebay,2603,42242,2603,50,50
2024,2023-08-27,ebay,ebay,2603,44845,2603,50,50
2024,2023-09-10,ebay,ebay,2603,47448,2603,50,50
2024,2023-09-24,ebay,ebay,2603,50051,2603,50,50
2024,2023-10-08,ebay,ebay,2603,52654,2603,50,50
2024,2023-10-22,ebay,ebay,2818,55472,2818,54,54
2024,2023-11-05,ebay,ebay,2918,58390,2918,54,54
2024,2023-11-19,ebay,ebay,2908,61298,2908,53,53
2024,2023-12-03,ebay,ebay,2928,64226,2928,54,54
2024,2023-12-24,ebay,ebay,2938,67164,2938,54,54
2024,2023-12-31,ebay,ebay,2998,70162,2998,54,54
2024,2024-01-14,ebay,ebay,1232,71394,1232,7,7
2024,2024-01-28,ebay,ebay,1232,72626,1232,7,7
2024,2024-02-11,ebay,ebay,1847,74473,1847,14,14
2024,2024-02-25,ebay,ebay,1847,76320,1847,14,14
2024,2024-03-10,ebay,ebay,2643,78963,2643,32,32
2024,2024-03-24,ebay,ebay,2643,81606,2643,32,32
2024,2024-04-07,ebay,ebay,2713,84319,2713,33,33
2024,2024-04-21,ebay,ebay,2593,86912,2593,31,31
2024,2024-04-28,ebay,ebay,284,87196,284,1,1
2024,2024-05-05,ebay,ebay,2844,90040,2844,32,32
2024,2024-05-19,ebay,ebay,2568,92608,2568,31,31
2024,2024-05-26,ebay,ebay,273,92881,273,1,1
2024,2024-06-09,ebay,ebay,2783,95664,2783,42,42
2024,2024-06-16,ebay,ebay,2783,98447,2783,42,42
2024,2024-06-23,ebay,ebay,273,98720,273,1,1
2024,2024-06-30,ebay,ebay,2778,101498,2778,42,41
2024,2024-07-14,ebay,ebay,2510,104008,2510,41,41
2024,2024-07-28,ebay,ebay,279,104287,279,1,1
2024,2024-08-11,ebay,ebay,4978,109265,4978,83,42
2024,2024-08-25,ebay,ebay,2691,111956,2691,42,41
2024,2024-09-01,ebay,ebay,282,112238,282,1,1
2024,2024-09-08,ebay,ebay,2478,114716,2478,43,43
2024,2024-09-22,ebay,ebay,2728,117444,2728,44,44
2024,2024-09-29,ebay,ebay,296,117740,296,1,1
2024,2024-10-06,ebay,ebay,2538,120278,2538,51,51
2024,2024-10-20,ebay,ebay,2538,122816,2538,51,51
2024,2024-10-27,ebay,ebay,294,123110,294,1,1
2024,2024-11-03,ebay,ebay,3503,126613,3503,50,50
2024,2024-11-10,ebay,ebay,250,126863,250,1,1
2024,2024-11-17,ebay,ebay,2523,129386,2523,50,50
2024,2024-12-01,ebay,ebay,2551,131937,2551,52,52
2024,2024-12-15,ebay,ebay,2551,134488,2551,52,52
2024,2024-12-22,ebay,ebay,281,134769,281,1,1
2024,2024-12-29,ebay,ebay,2839,137608,2839,53,53
2024,2022-04-10,google,google,60,60,60,1,1
2024,2022-11-20,google,google,300,360,300,6,1
2024,2022-12-18,google,google,300,660,300,6,1
2024,2023-01-01,google,google,1475,2135,1475,7,6
2024,2023-01-08,google,google,26957,29092,26957,142,140
2024,2023-01-15,google,google,8918,38010,8918,33,32
2024,2023-01-22,google,google,43428,81438,43428,139,128
2024,2023-01-29,google,google,12318,93756,12318,24,19
2024,2023-02-05,google,google,39245,133001,39245,194,190
2024,2023-02-12,google,google,4825,137826,4825,30,28
2024,2023-02-19,google,google,40009,177835,40009,172,164
2024,2023-02-26,google,google,24223,202058,24223,28,23
2024,2023-03-05,google,google,53590,255648,53590,242,234
2024,2023-03-12,google,google,31581,287229,31581,42,39
2024,2023-03-19,google,google,68336,355565,68336,236,223
2024,2023-03-26,google,google,38943,394508,38943,55,43
2024,2023-04-02,google,google,195363,589871,195363,359,255
2024,2023-04-09,google,google,58200,648071,58200,57,54
2024,2023-04-16,google,google,43941,692012,43941,274,267
2024,2023-04-23,google,google,59525,751537,59525,44,36
2024,2023-04-30,google,google,74955,826492,74955,311,290
2024,2023-05-07,google,google,10838,837330,10838,54,49
2024,2023-05-14,google,google,52406,889736,52406,329,316
2024,2023-05-21,google,google,17294,907030,17294,51,42
2024,2023-05-28,google,google,69746,976776,69746,328,312
2024,2023-06-04,google,google,32007,1008783,32007,77,67
2024,2023-06-11,google,google,55293,1064076,58593,338,327
2024,2023-06-18,google,google,39346,1103422,39346,72,60
2024,2023-06-25,google,google,72376,1175798,72376,330,317
2024,2023-07-02,google,google,143475,1319273,143577,155,118
2024,2023-07-09,google,google,73586,1392859,73586,367,350
2024,2023-07-16,google,google,131995,1524854,131995,113,78
2024,2023-07-23,google,google,63722,1588576,63722,381,340
2024,2023-07-30,google,google,61132,1649708,61132,112,91
2024,2023-08-06,google,google,94645,1744353,94645,365,352
2024,2023-08-13,google,google,28054,1772407,28054,97,89
2024,2023-08-20,google,google,64234,1836641,64234,377,341
2024,2023-08-27,google,google,29953,1866594,29953,109,87
2024,2023-09-03,google,google,93181,1959775,93181,393,362
2024,2023-09-10,google,google,58113,2017888,58513,124,111
2024,2023-09-17,google,google,64636,2082524,64636,380,350
2024,2023-09-24,google,google,149811,2232335,149811,132,98
2024,2023-10-01,google,google,123152,2355487,123152,469,416
2024,2023-10-08,google,google,49502,2404989,72602,132,106
2024,2023-10-15,google,google,85942,2490931,93542,594,567
2024,2023-10-22,google,google,490253,2981184,496853,136,101
2024,2023-10-29,google,google,54689,3035873,56027,607,566
2024,2023-11-05,google,google,61656,3097529,72056,163,127
2024,2023-11-12,google,google,62617,3160146,62817,632,609
2024,2023-11-19,google,google,77858,3238004,81158,152,112
2024,2023-11-26,google,google,53516,3291520,53516,621,589
2024,2023-12-03,google,google,32363,3323883,35663,171,140
2024,2023-12-10,google,google,100369,3424252,100369,644,619
2024,2023-12-17,google,google,148570,3572822,151999,148,113
2024,2023-12-24,google,google,156596,3729418,156929,658,603
2024,2023-12-31,google,google,59930,3789348,66530,207,165
2024,2024-01-07,google,google,49733,3839081,49733,165,159
2024,2024-01-14,google,google,17234,3856315,17869,61,49
2024,2024-01-21,google,google,55436,3911751,55436,189,171
2024,2024-01-28,google,google,40483,3952234,40483,97,87
2024,2024-02-04,google,google,121192,4073426,121192,277,257
2024,2024-02-11,google,google,55727,4129153,55727,91,73
2024,2024-02-18,google,google,71890,4201043,71890,265,223
2024,2024-02-25,google,google,53553,4254596,53553,100,81
2024,2024-03-03,google,google,94989,4349585,105289,327,299
2024,2024-03-10,google,google,222700,4572285,229700,153,128
2024,2024-03-17,google,google,423125,4995410,426125,311,282
2024,2024-03-24,google,google,107060,5102470,354860,134,90
2024,2024-03-31,google,google,116953,5219423,116953,341,300
2024,2024-04-07,google,google,77361,5296784,77361,128,102
2024,2024-04-14,google,google,104522,5401306,105222,345,322
2024,2024-04-21,google,google,53311,5454617,53311,116,90
2024,2024-04-28,google,google,144589,5599206,145289,384,328
2024,2024-05-05,google,google,115297,5714503,121897,162,123
2024,2024-05-12,google,google,90358,5804861,94358,395,355
2024,2024-05-19,google,google,92317,5897178,92317,141,114
2024,2024-05-26,google,google,108540,6005718,112040,401,361
2024,2024-06-02,google,google,121187,6126905,121187,250,200
2024,2024-06-09,google,google,1771046,7897951,1771446,445,410
2024,2024-06-16,google,google,61388,7959339,61588,163,124
2024,2024-06-23,google,google,148237,8107576,148237,459,402
2024,2024-06-30,google,google,434114,8541690,434114,371,270
2024,2024-07-07,google,google,486331,9028021,489931,522,427
2024,2024-07-14,google,google,127845,9155866,128045,220,159
2024,2024-07-21,google,google,443755,9599621,459601,1006,785
2024,2024-07-28,google,google,688326,10287947,708402,1119,879
2024,2024-08-04,google,google,334555,10622502,340555,936,732
2024,2024-08-11,google,google,367867,10990369,367867,814,624
2024,2024-08-18,google,google,799295,11789664,799295,808,629
2024,2024-08-25,google,google,465087,12254751,465087,1009,739
2024,2024-09-01,google,google,566164,12820915,566164,914,754
2024,2024-09-08,google,google,353399,13174314,353399,747,512
2024,2024-09-15,google,google,515560,13689874,515560,1455,1166
2024,2024-09-22,google,google,284773,13974647,289773,884,640
2024,2024-09-29,google,google,375599,14350246,375599,1241,915
2024,2024-10-06,google,google,322979,14673225,323079,1140,799
2024,2024-10-13,google,google,838023,15511248,838023,1548,1225
2024,2024-10-20,google,google,414485,15925733,424485,1650,1050
2024,2024-10-27,google,google,472630,16398363,475430,2140,1511
2024,2024-11-03,google,google,1772067,18170430,1774317,1960,1188
2024,2024-11-10,google,google,100866,18271296,100866,1065,879
2024,2024-11-17,google,google,13006,18284302,13006,163,108
2024,2024-11-24,google,google,39909,18324211,39909,588,550
2024,2024-12-01,google,google,9045,18333256,9045,167,120
2024,2024-12-08,google,google,53569,18386825,53569,655,613
2024,2024-12-15,google,google,29452,18416277,29452,140,87
2024,2024-12-22,google,google,42154,18458431,42254,577,547
2024,2024-12-29,google,google,8312,18466743,8312,110,78
2024,2025-01-05,google,google,5814,18472557,5814,51,36
2024,2023-01-29,greylock,greylock,1000,1000,1000,1,1
2024,2023-02-05,greylock,greylock,3500000,3501000,3500000,3,1
2024,2023-02-12,greylock,greylock,25203,3526203,25206,11,1
2024,2023-02-19,greylock,greylock,6600,3532803,6600,2,1
2024,2023-03-05,greylock,greylock,6600,3539403,6600,2,1
2024,2023-03-12,greylock,greylock,210100,3749503,210100,4,2
2024,2023-03-19,greylock,greylock,26400,3775903,29700,9,1
2024,2023-03-26,greylock,greylock,13200,3789103,13200,3,1
2024,2023-04-02,greylock,greylock,1000,3790103,1000,1,1
2024,2023-04-23,greylock,greylock,-8700,3781403,0,1,1
2024,2023-04-30,greylock,greylock,699600,4481003,699600,1,1
2024,2023-05-07,greylock,greylock,12803,4493806,12803,4,1
2024,2023-05-21,greylock,greylock,6600,4500406,6600,2,1
2024,2023-05-28,greylock,greylock,6203,4506609,6203,2,1
2024,2023-06-04,greylock,greylock,18200,4524809,18200,4,2
2024,2023-06-11,greylock,greylock,2000000,6524809,2000000,1,1
2024,2023-06-18,greylock,greylock,613200,7138009,613200,4,1
2024,2023-06-25,greylock,greylock,289100,7427109,289100,3,1
2024,2023-07-16,greylock,greylock,21000,7448109,21000,4,2
2024,2023-07-30,greylock,greylock,6600,7454709,6600,2,1
2024,2023-08-20,greylock,greylock,647796,8102505,647796,4,3
2024,2023-08-27,greylock,greylock,6600,8109105,252600,5,1
2024,2023-09-03,greylock,greylock,250000,8359105,250000,1,1
2024,2023-09-24,greylock,greylock,1521600,9880705,1521600,2,1
2024,2023-10-01,greylock,greylock,13200,9893905,13200,3,1
2024,2023-10-08,greylock,greylock,10000,9903905,10000,1,1
2024,2023-10-15,greylock,greylock,90800,9994705,90800,1,1
2024,2023-10-29,greylock,greylock,100000,10094705,103300,3,3
2024,2023-11-05,greylock,greylock,50000,10144705,50000,1,1
2024,2023-11-12,greylock,greylock,950000,11094705,950000,3,3
2024,2023-11-19,greylock,greylock,276400,11371105,276400,9,2
2024,2023-11-26,greylock,greylock,13200,11384305,13200,3,2
2024,2023-12-03,greylock,greylock,11600,11395905,11600,3,2
2024,2023-12-10,greylock,greylock,6600,11402505,6600,2,1
2024,2023-12-17,greylock,greylock,1023200,12425705,1023200,6,2
2024,2023-12-24,greylock,greylock,160000,12585705,160000,17,4
2024,2023-12-31,greylock,greylock,1005000,13590705,1005000,2,2
2024,2024-01-07,greylock,greylock,6600,13597305,6600,2,1
2024,2024-01-14,greylock,greylock,1032900,14630205,1032900,5,2
2024,2024-01-21,greylock,greylock,16500,14646705,19800,5,2
2024,2024-01-28,greylock,greylock,2010000,16656705,2010000,2,2
2024,2024-02-04,greylock,greylock,16500,16673205,23100,8,3
2024,2024-02-11,greylock,greylock,829100,17502305,829100,81,4
2024,2024-02-18,greylock,greylock,17600,17519905,17600,4,3
2024,2024-03-03,greylock,greylock,3300,17523205,6600,2,1
2024,2024-03-10,greylock,greylock,219800,17743005,219800,8,3
2024,2024-03-17,greylock,greylock,64900,17807905,64900,5,5
2024,2024-03-24,greylock,greylock,6128300,23936205,6137000,5,2
2024,2024-03-31,greylock,greylock,9900,23946105,13200,4,2
2024,2024-04-21,greylock,greylock,356600,24302705,356600,3,3
2024,2024-04-28,greylock,greylock,19800,24322505,19800,5,2
2024,2024-05-05,greylock,greylock,1143200,25465705,1143200,6,3
2024,2024-05-12,greylock,greylock,61600,25527305,61600,3,3
2024,2024-05-19,greylock,greylock,256600,25783905,256600,3,2
2024,2024-05-26,greylock,greylock,6600,25790505,6600,2,1
2024,2024-06-02,greylock,greylock,84300,25874805,84300,3,2
2024,2024-06-09,greylock,greylock,19800,25894605,23100,5,1
2024,2024-06-16,greylock,greylock,3300,25897905,6600,3,2
2024,2024-06-23,greylock,greylock,3007600,28905505,3007600,4,2
2024,2024-06-30,greylock,greylock,154300,29059805,154300,3,3
2024,2024-07-14,greylock,greylock,6600,29066405,6600,2,1
2024,2024-08-11,greylock,greylock,14100,29080505,14100,4,2
2024,2024-08-25,greylock,greylock,339030,29419535,339030,17,2
2024,2024-09-01,greylock,greylock,50000,29469535,50000,1,1
2024,2024-09-08,greylock,greylock,108300,29577835,108300,3,2
2024,2024-09-15,greylock,greylock,5000,29582835,5000,1,1
2024,2024-09-22,greylock,greylock,110000,29692835,110000,4,2
2024,2024-09-29,greylock,greylock,528300,30221135,528300,3,2
2024,2024-10-06,greylock,greylock,675000,30896135,675000,3,1
2024,2024-10-13,greylock,greylock,743300,31639435,743300,4,2
2024,2024-10-20,greylock,greylock,523100,32162535,523100,8,3
2024,2024-10-27,greylock,greylock,1000000,33162535,1000000,1,1
2024,2024-11-03,greylock,greylock,80000,33242535,80000,2,1
2024,2024-11-10,greylock,greylock,352400,33594935,600200,7,2
2024,2024-12-08,greylock,greylock,250000,33844935,250000,1,1
2024,2024-10-20,groq,groq,1000,1000,1000,1,1
2024,2024-11-17,groq,groq,25,1025,25,1,1
2024,2023-01-08,ibm,ibm,865,865,865,11,10
2024,2023-01-15,ibm,ibm,3943,4808,3943,21,15
2024,2023-01-22,ibm,ibm,486,5294,486,10,10
2024,2023-01-29,ibm,ibm,2744,8038,2744,16,15
2024,2023-02-05,ibm,ibm,766,8804,766,10,10
2024,2023-02-12,ibm,ibm,1023,9827,1023,14,12
2024,2023-02-19,ibm,ibm,2318,12145,2318,18,14
2024,2023-02-26,ibm,ibm,3037,15182,3037,14,14
2024,2023-03-05,ibm,ibm,2426,17608,2426,22,19
2024,2023-03-12,ibm,ibm,1874,19482,1874,19,14
2024,2023-03-19,ibm,ibm,2181,21663,2181,21,18
2024,2023-03-26,ibm,ibm,1360,23023,1360,19,16
2024,2023-04-02,ibm,ibm,6328,29351,6328,74,36
2024,2023-04-09,ibm,ibm,5386,34737,5386,26,19
2024,2023-04-16,ibm,ibm,3479,38216,3479,23,18
2024,2023-04-23,ibm,ibm,3451,41667,3451,27,25
2024,2023-04-30,ibm,ibm,3511,45178,3511,27,24
2024,2023-05-07,ibm,ibm,2053,47231,2053,22,21
2024,2023-05-14,ibm,ibm,2186,49417,2186,28,23
2024,2023-05-21,ibm,ibm,6789,56206,6789,35,32
